game_id,season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie
2012_03_NYG_CAR,2012,3,CAR,REG,0,0,2,1,1,1,0,40,17,0,2,3,0,0,0,0,0,36.0,0.0,3,5,2,1,39,2,0,0,29,68,12,0.43,0.57,0,1,0,0,0,0,1,2,0
2012_04_CAR_ATL,2012,4,CAR,REG,0,1,0,0,0,0,0,43,8,0,7,11,0,0,0,0,0,30.0,0.0,3,3,5,4,47,5,0,0,19,66,16,0.29,0.71,0,0,0,0,1,0,1,3,0
2012_05_SEA_CAR,2012,5,CAR,REG,1,2,1,1,1,0,0,39,18,0,2,2,1,0,0,0,0,17.0,6.0,1,3,3,4,27,3,1,0,34,62,10,0.55,0.44,0,1,0,0,0,0,1,4,0
2012_07_DAL_CAR,2012,7,CAR,REG,0,0,1,1,1,0,0,43,14,0,0,0,0,0,0,0,0,19.0,0.0,1,4,3,4,34,4,1,0,30,65,12,0.46,0.52,0,1,0,0,0,0,1,5,0
2012_08_CAR_CHI,2012,8,CAR,REG,0,1,2,2,2,0,0,45,5,0,6,5,0,0,0,0,0,17.0,0.0,2,2,7,2,35,4,0,0,19,54,15,0.35,0.65,0,0,0,0,1,0,1,6,0
2012_09_CAR_WAS,2012,9,CAR,REG,0,0,0,0,0,0,0,32,30,7,4,7,0,0,0,0,0,13.0,0.0,1,2,4,9,43,3,0,0,32,75,10,0.43,0.57,0,0,0,1,0,0,2,6,0
2012_10_DEN_CAR,2012,10,CAR,REG,0,0,3,2,3,0,0,43,8,0,1,3,0,0,0,0,0,22.0,0.0,4,3,4,3,39,6,2,0,20,61,17,0.33,0.64,0,1,0,0,0,0,2,7,0
2012_11_TB_CAR,2012,11,CAR,REG,0,2,2,2,2,0,0,42,14,0,1,5,1,0,0,0,0,28.0,6.0,1,2,5,5,47,6,0,1,30,78,14,0.38,0.6,0,1,0,0,0,0,2,8,0
2012_12_CAR_PHI,2012,12,CAR,REG,0,0,4,3,3,1,0,38,6,0,1,1,0,0,0,0,0,22.0,0.0,1,3,6,3,23,2,0,0,26,49,12,0.53,0.47,0,0,0,1,0,0,3,8,0
2012_13_CAR_KC,2012,13,CAR,REG,0,0,0,0,0,0,0,62,0,0,1,3,0,0,0,0,0,27.0,0.0,3,2,4,5,24,3,0,0,43,67,12,0.64,0.36,0,0,0,0,1,0,3,9,0
2012_14_ATL_CAR,2012,14,CAR,REG,0,1,0,0,0,0,0,37,11,0,2,6,0,0,0,0,0,20.0,0.0,2,0,6,3,52,4,0,0,11,63,12,0.17,0.83,1,0,0,0,0,0,4,9,0
2012_15_CAR_SD,2012,15,CAR,REG,0,0,4,2,4,0,0,28,12,12,6,5,0,0,0,0,0,7.0,0.0,1,0,6,7,29,6,0,0,16,45,13,0.36,0.64,0,0,0,1,0,0,5,9,0
2012_16_OAK_CAR,2012,16,CAR,REG,0,1,1,1,1,0,0,37,9,0,1,3,0,0,0,0,0,6.0,0.0,0,2,4,4,37,5,0,0,22,59,11,0.37,0.63,1,0,0,0,0,0,6,9,0
2012_17_CAR_NO,2012,17,CAR,REG,0,1,0,0,0,0,0,44,8,0,2,3,0,0,0,0,0,32.0,0.0,5,1,9,1,45,6,0,0,18,63,21,0.29,0.71,0,0,0,1,0,0,7,9,0
2012_01_IND_CHI,2012,1,CHI,REG,0,3,2,2,2,0,0,41,6,0,3,7,0,0,0,0,0,15.0,0.0,3,1,8,3,48,5,0,0,15,63,17,0.24,0.76,1,0,0,0,0,0,1,0,0
2012_02_CHI_GB,2012,2,CHI,REG,0,1,1,1,1,0,0,38,17,8,5,5,0,0,0,0,0,23.0,0.0,2,3,3,3,38,5,3,0,25,66,13,0.38,0.58,0,0,0,0,1,0,1,1,0
2012_03_STL_CHI,2012,3,CHI,REG,0,2,0,0,0,0,0,43,3,0,6,8,1,0,0,0,0,7.0,6.0,0,2,6,3,40,6,0,1,17,58,14,0.29,0.69,1,0,0,0,0,0,2,1,0
2012_04_CHI_DAL,2012,4,CHI,REG,0,5,2,0,1,1,0,52,5,2,1,2,2,0,0,0,0,20.0,12.0,1,1,7,1,55,3,0,0,14,69,12,0.2,0.8,0,0,0,1,0,0,3,1,0
2012_05_CHI_JAX,2012,5,CHI,REG,0,2,1,1,1,0,0,41,2,0,3,4,2,0,0,0,0,5.0,12.0,0,1,8,7,36,6,1,0,16,53,15,0.3,0.68,0,0,0,1,0,0,4,1,0
2012_07_DET_CHI,2012,7,CHI,REG,0,1,4,2,4,0,2,46,7,0,3,5,0,0,0,0,0,7.0,0.0,1,0,4,3,49,8,0,0,18,67,13,0.27,0.73,1,0,0,0,0,0,5,1,0
2012_08_CAR_CHI,2012,8,CHI,REG,0,2,2,0,2,0,0,50,9,0,2,2,1,0,0,0,0,23.0,6.0,1,5,4,5,41,3,0,0,36,77,13,0.47,0.53,1,0,0,0,0,0,6,1,0
2012_09_CHI_TEN,2012,9,CHI,REG,0,1,5,4,5,0,1,38,12,0,2,2,1,0,0,0,0,25.0,6.0,1,1,11,3,38,7,0,0,18,56,20,0.32,0.68,0,0,0,1,0,0,7,1,0
2012_10_HOU_CHI,2012,10,CHI,REG,0,2,0,0,0,0,0,47,8,1,1,3,0,0,0,0,0,13.0,0.0,1,2,3,1,27,8,2,0,33,62,14,0.53,0.44,0,1,0,0,0,0,7,2,0
2012_11_CHI_SF,2012,11,CHI,REG,0,0,0,0,0,0,0,38,10,6,2,2,0,0,0,0,0,30.0,0.0,3,3,3,3,25,4,1,0,28,54,13,0.52,0.46,0,0,0,0,1,0,7,3,0
2012_12_MIN_CHI,2012,12,CHI,REG,0,1,2,2,1,1,0,43,5,0,2,6,0,0,0,0,0,10.0,0.0,1,2,6,1,45,4,0,0,20,65,13,0.31,0.69,1,0,0,0,0,0,8,3,0
2012_13_SEA_CHI,2012,13,CHI,REG,0,0,3,1,2,1,0,48,4,0,2,2,0,0,0,0,0,23.0,0.0,2,1,4,3,39,5,0,0,32,71,12,0.45,0.55,0,1,0,0,0,0,8,4,0
2012_14_CHI_MIN,2012,14,CHI,REG,0,1,2,0,2,0,1,40,12,0,1,1,0,0,0,0,0,15.0,0.0,3,0,3,5,18,7,3,0,35,56,13,0.62,0.32,0,0,0,0,1,0,8,5,0
2012_15_GB_CHI,2012,15,CHI,REG,0,0,1,1,1,0,0,48,11,0,3,3,0,0,0,0,0,21.0,0.0,3,2,4,7,39,5,0,0,32,71,14,0.45,0.55,0,1,0,0,0,0,8,6,0
2012_16_CHI_ARI,2012,16,CHI,REG,0,2,5,2,2,3,1,55,2,0,4,3,2,0,0,0,0,9.0,12.0,1,2,5,4,53,8,0,0,19,72,16,0.26,0.74,0,0,0,1,0,0,9,6,0
2012_17_CHI_DET,2012,17,CHI,REG,0,1,3,3,2,1,0,41,7,0,1,2,0,0,0,0,0,24.0,0.0,3,1,7,2,42,5,0,1,20,63,16,0.32,0.67,0,0,0,1,0,0,10,6,0
2012_01_CIN_BAL,2012,1,CIN,REG,0,0,1,0,0,1,0,41,8,8,3,4,0,0,0,0,0,38.0,0.0,5,3,4,4,35,2,1,0,22,58,14,0.38,0.6,0,0,0,0,1,0,0,1,0
2012_02_CLE_CIN,2012,2,CIN,REG,0,0,1,1,1,0,0,33,24,2,2,6,0,0,0,0,0,33.0,0.0,3,2,7,5,39,4,0,0,23,62,16,0.37,0.63,1,0,0,0,0,0,1,1,0
2012_03_CIN_WAS,2012,3,CIN,REG,0,0,3,1,1,2,0,43,21,9,5,13,0,0,0,0,0,25.0,0.0,4,1,7,4,38,7,0,1,35,74,19,0.47,0.51,0,0,0,1,0,0,2,1,0
2012_04_CIN_JAX,2012,4,CIN,REG,0,1,0,0,0,0,0,48,2,0,6,7,0,0,0,0,0,10.0,0.0,1,1,6,2,40,6,0,0,18,58,14,0.31,0.69,0,0,0,1,0,0,3,1,0
2012_05_MIA_CIN,2012,5,CIN,REG,0,0,1,1,1,0,0,31,19,2,2,6,0,0,0,0,0,17.0,0.0,2,2,4,3,28,5,4,0,31,63,13,0.49,0.44,0,1,0,0,0,0,3,2,0
2012_06_CIN_CLE,2012,6,CIN,REG,0,1,2,0,1,1,0,43,12,0,2,2,0,0,0,0,0,28.0,0.0,4,2,5,2,31,8,1,0,33,65,19,0.51,0.48,0,0,0,0,1,0,3,3,0
2012_07_PIT_CIN,2012,7,CIN,REG,0,1,1,1,1,0,0,45,16,2,3,4,0,0,0,0,0,24.0,0.0,1,3,4,1,42,3,1,0,28,71,11,0.39,0.59,0,1,0,0,0,0,3,4,0
2012_09_DEN_CIN,2012,9,CIN,REG,0,2,0,0,0,0,0,41,14,0,0,1,0,0,0,0,0,31.0,0.0,4,1,6,4,35,3,2,0,24,61,14,0.39,0.57,0,1,0,0,0,0,3,5,0
2012_10_NYG_CIN,2012,10,CIN,REG,0,2,4,3,4,0,0,42,22,1,4,6,0,0,0,0,0,13.0,0.0,1,2,6,4,50,4,0,0,20,70,13,0.29,0.71,1,0,0,0,0,0,4,5,0
2012_11_CIN_KC,2012,11,CIN,REG,0,0,3,1,2,1,0,53,0,0,4,8,0,0,0,0,0,6.0,0.0,0,2,5,3,33,7,0,1,26,60,14,0.43,0.55,0,0,0,1,0,0,5,5,0
2012_12_OAK_CIN,2012,12,CIN,REG,0,1,1,1,1,0,0,36,20,1,4,8,0,0,0,0,0,10.0,0.0,1,1,6,2,38,6,0,0,23,61,14,0.38,0.62,1,0,0,0,0,0,6,5,0
2012_13_CIN_SD,2012,13,CIN,REG,0,1,2,1,2,0,0,32,13,12,4,3,0,0,0,0,0,7.0,0.0,1,3,5,7,51,5,0,1,11,63,14,0.17,0.81,0,0,0,1,0,0,7,5,0
2012_14_DAL_CIN,2012,14,CIN,REG,0,1,0,0,0,0,0,38,15,0,3,8,0,0,0,0,0,20.0,0.0,2,2,6,3,46,5,0,0,24,70,15,0.34,0.66,0,1,0,0,0,0,7,6,0
2012_15_CIN_PHI,2012,15,CIN,REG,0,1,4,4,2,2,0,41,1,0,1,2,1,0,0,0,0,14.0,6.0,1,2,7,6,34,7,0,0,19,53,17,0.36,0.64,0,0,0,1,0,0,8,6,0
2012_16_CIN_PIT,2012,16,CIN,REG,0,2,2,1,1,1,0,32,20,13,4,6,1,0,0,0,0,11.0,6.0,1,3,4,3,32,7,1,0,30,63,15,0.48,0.51,0,0,0,1,0,0,9,6,0
2012_17_BAL_CIN,2012,17,CIN,REG,0,1,0,0,0,0,0,56,19,0,4,5,1,0,0,0,0,18.0,6.0,2,2,6,8,37,7,0,0,46,83,17,0.55,0.45,1,0,0,0,0,0,10,6,0
2012_18_CIN_HOU,2012,18,CIN,POST,0,1,1,0,0,1,0,60,9,1,0,2,1,0,0,0,0,20.0,6.0,1,4,4,4,36,3,2,2,37,77,12,0.48,0.47,0,0,0,0,1,0,10,7,0
2012_01_PHI_CLE,2012,1,CLE,REG,0,4,3,1,2,1,0,58,8,0,2,11,1,0,0,0,0,18.0,6.0,2,2,5,7,58,6,3,0,27,88,15,0.31,0.66,0,1,0,0,0,0,0,1,0
2012_02_CLE_CIN,2012,2,CLE,REG,0,1,0,0,0,0,0,47,10,0,6,6,0,0,0,0,0,28.0,0.0,4,2,6,7,37,3,1,0,24,62,15,0.39,0.6,0,0,0,0,1,0,0,2,0
2012_03_BUF_CLE,2012,3,CLE,REG,0,0,2,1,0,2,0,46,7,0,1,1,0,0,0,0,0,24.0,0.0,3,1,3,4,36,6,4,0,30,70,13,0.43,0.51,0,1,0,0,0,0,0,3,0
2012_04_CLE_BAL,2012,4,CLE,REG,0,1,1,1,1,0,0,40,19,19,4,6,0,0,0,0,0,17.0,0.0,3,2,5,10,50,7,0,0,27,77,17,0.35,0.65,0,0,0,0,1,0,0,4,0
2012_05_CLE_NYG,2012,5,CLE,REG,0,1,1,1,0,1,0,34,26,26,0,1,0,0,0,0,0,41.0,0.0,5,2,6,6,37,2,2,0,32,71,15,0.45,0.52,0,0,0,0,1,0,0,5,0
2012_06_CIN_CLE,2012,6,CLE,REG,0,3,2,1,1,1,1,43,10,0,2,2,1,0,0,0,0,25.0,6.0,3,1,7,6,46,7,0,2,20,68,18,0.29,0.68,1,0,0,0,0,0,1,5,0
2012_07_CLE_IND,2012,7,CLE,REG,0,0,1,1,1,0,0,48,9,0,3,7,0,0,0,0,0,17.0,0.0,2,1,3,7,32,5,0,0,37,69,11,0.54,0.46,0,0,0,0,1,0,1,6,0
2012_08_SD_CLE,2012,8,CLE,REG,0,0,1,1,1,0,0,40,16,0,1,3,0,0,0,0,0,6.0,0.0,0,2,2,1,34,6,0,1,34,69,10,0.49,0.49,1,0,0,0,0,0,2,6,0
2012_09_BAL_CLE,2012,9,CLE,REG,0,0,0,0,0,0,0,40,18,0,1,1,0,0,0,0,0,25.0,0.0,2,1,6,4,26,7,1,0,36,63,16,0.57,0.41,0,1,0,0,0,0,2,7,0
2012_11_CLE_DAL,2012,11,CLE,REG,0,0,1,1,1,0,0,55,8,4,7,9,0,0,0,0,0,23.0,0.0,2,3,6,13,57,7,0,0,21,78,18,0.27,0.73,0,0,0,0,1,0,2,8,0
2012_12_PIT_CLE,2012,12,CLE,REG,0,3,7,5,7,0,1,38,11,1,1,1,0,0,0,0,0,8.0,0.0,2,0,5,10,35,6,0,0,20,55,13,0.36,0.64,1,0,0,0,0,0,3,8,0
2012_13_CLE_OAK,2012,13,CLE,REG,0,1,1,0,1,0,0,52,3,0,1,1,0,0,0,0,0,17.0,0.0,2,2,5,4,52,5,0,3,17,72,14,0.24,0.72,0,0,0,1,0,0,4,8,0
2012_14_KC_CLE,2012,14,CLE,REG,0,1,0,0,0,0,0,35,12,0,5,8,0,0,0,0,0,13.0,0.0,1,1,7,6,26,7,0,0,26,52,16,0.5,0.5,1,0,0,0,0,0,5,8,0
2012_15_WAS_CLE,2012,15,CLE,REG,0,1,2,0,2,0,0,50,11,0,2,4,0,0,0,0,0,38.0,0.0,5,1,4,4,39,5,1,0,34,74,15,0.46,0.53,0,1,0,0,0,0,5,9,0
2012_16_CLE_DEN,2012,16,CLE,REG,0,1,1,1,0,1,0,51,8,1,0,2,0,0,0,0,0,34.0,0.0,4,2,4,13,43,3,1,0,31,75,13,0.41,0.57,0,0,0,0,1,0,5,10,0
2012_17_CLE_PIT,2012,17,CLE,REG,0,0,0,0,0,0,0,33,10,7,2,3,0,0,0,0,0,24.0,0.0,3,1,3,4,25,6,2,0,26,53,13,0.49,0.47,0,0,0,0,1,0,5,11,0
2012_01_DAL_NYG,2012,1,DAL,REG,0,0,1,1,1,0,0,36,12,11,3,5,0,0,0,0,0,17.0,0.0,2,1,5,2,35,4,0,0,19,54,12,0.35,0.65,0,0,0,1,0,0,1,0,0
2012_02_DAL_SEA,2012,2,DAL,REG,0,0,1,0,0,1,0,28,28,6,2,4,0,0,0,0,0,21.0,0.0,3,2,2,6,22,4,0,0,41,63,11,0.65,0.35,0,0,0,0,1,0,1,1,0
2012_03_TB_DAL,2012,3,DAL,REG,0,1,2,0,2,0,0,35,7,1,2,6,0,0,0,0,0,10.0,0.0,1,1,5,10,30,8,0,0,25,55,15,0.45,0.55,1,0,0,0,0,0,2,1,0
2012_04_CHI_DAL,2012,4,DAL,REG,0,0,1,1,1,0,0,39,8,3,2,4,0,0,0,0,0,22.0,0.0,4,2,4,4,26,3,2,0,26,54,13,0.48,0.48,0,1,0,0,0,0,2,2,0
2012_06_DAL_BAL,2012,6,DAL,REG,0,0,0,0,0,0,0,32,8,8,1,3,0,0,0,0,0,31.0,0.0,4,1,7,7,27,3,1,0,21,49,15,0.43,0.55,0,0,0,0,1,0,2,3,0
2012_07_DAL_CAR,2012,7,DAL,REG,0,1,1,1,0,1,0,32,13,0,2,5,0,0,0,0,0,14.0,0.0,2,0,6,5,38,6,0,1,21,60,14,0.35,0.63,0,0,0,1,0,0,3,3,0
2012_08_NYG_DAL,2012,8,DAL,REG,0,1,2,2,2,1,0,39,11,1,1,4,0,0,0,0,0,23.0,0.0,2,5,5,3,30,6,0,0,28,58,18,0.48,0.52,0,1,0,0,0,0,3,4,0
2012_09_DAL_ATL,2012,9,DAL,REG,0,0,1,0,1,0,0,48,5,0,3,6,0,0,0,0,0,19.0,0.0,1,6,4,4,37,2,0,0,26,63,13,0.41,0.59,0,0,0,0,1,0,3,5,0
2012_10_DAL_PHI,2012,10,DAL,REG,0,1,1,1,1,0,0,52,4,0,2,6,2,0,0,0,0,31.0,12.0,3,1,7,15,42,7,0,1,23,66,18,0.35,0.64,0,0,0,1,0,0,4,5,0
2012_11_CLE_DAL,2012,11,DAL,REG,0,0,2,1,2,0,0,50,9,3,2,5,0,0,0,0,0,20.0,0.0,2,2,5,0,37,5,0,0,33,70,14,0.47,0.53,1,0,0,0,0,0,5,5,0
2012_12_WAS_DAL,2012,12,DAL,REG,0,1,0,0,0,0,0,44,11,3,3,7,0,0,0,0,0,38.0,0.0,5,1,7,4,30,5,1,0,31,62,18,0.5,0.48,0,1,0,0,0,0,5,6,0
2012_13_PHI_DAL,2012,13,DAL,REG,0,0,2,1,2,0,0,33,14,4,1,3,1,0,0,0,0,28.0,6.0,3,2,7,2,36,2,0,0,26,62,14,0.42,0.58,1,0,0,0,0,0,6,6,0
2012_14_DAL_CIN,2012,14,DAL,REG,0,1,0,0,0,0,0,29,20,0,5,4,0,0,0,0,0,19.0,0.0,1,4,4,7,38,3,1,0,19,58,12,0.33,0.66,0,0,0,1,0,0,7,6,0
2012_15_PIT_DAL,2012,15,DAL,REG,0,1,0,0,0,0,0,36,9,2,4,7,0,0,0,0,0,24.0,0.0,3,1,6,1,44,6,1,0,16,61,16,0.26,0.72,1,0,0,0,0,0,8,6,0
2012_16_NO_DAL,2012,16,DAL,REG,0,0,2,0,2,0,1,62,13,4,0,2,0,0,0,0,0,34.0,0.0,4,3,6,7,53,5,1,0,37,91,18,0.41,0.58,0,1,0,0,0,0,8,7,0
2012_17_DAL_WAS,2012,17,DAL,REG,0,0,0,0,0,0,0,30,25,5,1,2,0,0,0,0,0,28.0,0.0,4,1,4,2,19,5,0,0,42,61,14,0.69,0.31,0,0,0,0,1,0,8,8,0
2012_01_PIT_DEN,2012,1,DEN,REG,0,1,1,0,0,1,0,50,4,0,5,9,1,0,0,0,0,20.0,6.0,1,2,6,9,45,3,0,1,26,72,12,0.36,0.62,1,0,0,0,0,0,1,0,0
2012_02_DEN_ATL,2012,2,DEN,REG,0,0,1,0,1,0,0,40,8,0,1,6,0,0,0,0,0,27.0,0.0,3,2,4,4,37,6,2,0,26,65,15,0.4,0.57,0,0,0,0,1,0,1,1,0
2012_03_HOU_DEN,2012,3,DEN,REG,1,1,1,1,1,0,0,41,11,0,1,7,0,0,0,0,0,31.0,0.0,4,1,6,6,31,5,0,0,34,65,16,0.52,0.48,0,1,0,0,0,0,1,2,0
2012_04_OAK_DEN,2012,4,DEN,REG,0,0,1,0,1,0,0,34,9,1,3,6,0,0,0,0,0,6.0,0.0,0,2,8,4,37,7,0,0,16,53,17,0.3,0.7,1,0,0,0,0,0,2,2,0
2012_05_DEN_NE,2012,5,DEN,REG,0,0,2,1,2,0,0,45,29,0,4,5,0,0,0,0,0,31.0,0.0,4,1,4,8,35,3,3,0,51,89,12,0.57,0.39,0,0,0,0,1,0,2,3,0
2012_06_DEN_SD,2012,6,DEN,REG,0,4,4,3,3,1,0,51,13,13,4,5,2,0,0,0,0,20.0,12.0,3,1,6,7,45,4,0,0,27,72,14,0.38,0.62,0,0,0,1,0,0,3,3,0
2012_08_NO_DEN,2012,8,DEN,REG,0,1,1,0,1,0,0,36,4,0,1,2,0,0,0,0,0,14.0,0.0,2,0,6,2,43,8,1,0,16,60,16,0.27,0.72,1,0,0,0,0,0,4,3,0
2012_09_DEN_CIN,2012,9,DEN,REG,0,1,0,0,0,0,0,42,19,0,5,6,0,0,0,0,0,23.0,0.0,2,4,6,5,46,4,0,1,25,72,16,0.35,0.64,0,0,0,1,0,0,5,3,0
2012_10_DEN_CAR,2012,10,DEN,REG,1,2,2,0,2,0,0,48,8,0,7,8,1,0,0,0,0,21.0,6.0,2,1,7,9,43,9,0,0,21,64,19,0.33,0.67,0,0,0,1,0,0,6,3,0
2012_11_SD_DEN,2012,11,DEN,REG,0,2,4,1,4,0,0,49,6,0,4,6,0,0,0,0,0,15.0,0.0,3,0,8,5,44,10,0,0,23,67,21,0.34,0.66,1,0,0,0,0,0,7,3,0
2012_12_DEN_KC,2012,12,DEN,REG,0,1,1,0,1,0,0,48,1,0,2,6,0,0,0,0,0,9.0,0.0,0,3,4,8,28,6,1,0,30,59,13,0.51,0.47,0,0,0,1,0,0,8,3,0
2012_13_TB_DEN,2012,13,DEN,REG,0,1,1,0,1,0,0,32,8,2,1,3,1,0,0,0,0,24.0,6.0,2,3,6,6,40,5,0,0,21,61,16,0.34,0.66,1,0,0,0,0,0,9,3,0
2012_14_DEN_OAK,2012,14,DEN,REG,0,1,2,1,1,1,0,28,9,6,1,1,0,0,0,0,0,13.0,0.0,1,0,7,5,32,5,1,0,15,48,13,0.31,0.67,0,0,0,1,0,0,10,3,0
2012_15_DEN_BAL,2012,15,DEN,REG,0,1,2,1,2,0,0,44,5,5,3,9,1,0,0,0,0,18.0,6.0,2,1,7,4,43,7,1,0,18,62,17,0.29,0.69,0,0,0,1,0,0,11,3,0
2012_16_CLE_DEN,2012,16,DEN,REG,0,0,2,0,0,2,0,39,9,4,6,7,0,0,0,0,0,12.0,0.0,0,2,7,7,42,4,1,0,18,61,13,0.3,0.69,1,0,0,0,0,0,12,3,0
2012_17_KC_DEN,2012,17,DEN,REG,0,0,0,0,0,0,0,38,3,0,4,7,0,0,0,0,0,3.0,0.0,0,2,7,2,20,8,1,0,27,48,17,0.56,0.42,1,0,0,0,0,0,13,3,0
2012_19_BAL_DEN,2012,19,DEN,POST,0,0,1,1,0,1,0,52,7,0,1,2,0,0,0,0,0,38.0,0.0,5,1,7,8,35,8,0,0,39,74,21,0.53,0.47,0,1,0,0,0,0,13,4,0
2012_01_STL_DET,2012,1,DET,REG,0,0,2,0,1,1,0,37,14,2,4,9,0,0,0,0,0,17.0,0.0,2,3,6,3,29,5,1,0,25,55,16,0.45,0.53,1,0,0,0,0,0,1,0,0
2012_02_DET_SF,2012,2,DET,REG,0,0,2,1,1,1,0,47,3,3,3,4,0,0,0,0,0,27.0,0.0,3,2,6,3,34,3,3,0,24,61,14,0.39,0.56,0,0,0,0,1,0,1,1,0
2012_03_DET_TEN,2012,3,DET,REG,0,0,2,2,1,1,0,38,8,0,0,1,0,0,0,0,0,32.0,0.0,5,5,9,8,42,1,0,0,19,61,20,0.31,0.69,0,0,0,0,1,0,1,2,0
2012_04_MIN_DET,2012,4,DET,REG,0,0,0,0,0,0,0,40,10,5,2,6,0,0,0,0,0,14.0,0.0,2,3,4,5,28,6,0,0,28,56,15,0.5,0.5,0,1,0,0,0,0,1,3,0
2012_06_DET_PHI,2012,6,DET,REG,0,2,3,1,1,2,0,57,2,0,3,12,0,0,0,0,0,23.0,0.0,2,3,7,9,48,5,0,1,29,78,17,0.37,0.62,0,0,0,1,0,0,2,3,0
2012_07_DET_CHI,2012,7,DET,REG,0,0,2,1,0,2,1,53,6,0,5,8,0,0,0,0,0,13.0,0.0,1,3,2,6,37,8,1,0,31,69,14,0.45,0.54,0,0,0,0,1,0,2,4,0
2012_08_SEA_DET,2012,8,DET,REG,0,1,1,1,1,0,0,39,8,6,0,3,0,0,0,0,0,24.0,0.0,3,2,5,5,35,3,0,0,19,54,13,0.35,0.65,1,0,0,0,0,0,3,4,0
2012_09_DET_JAX,2012,9,DET,REG,0,2,0,0,0,0,0,47,0,0,1,2,0,0,0,0,0,14.0,0.0,0,0,6,2,41,4,0,0,20,61,10,0.33,0.67,0,0,0,1,0,0,4,4,0
2012_10_DET_MIN,2012,10,DET,REG,0,0,1,0,0,1,0,52,9,0,2,5,0,0,0,0,0,34.0,0.0,2,4,5,4,34,5,3,0,32,69,16,0.46,0.49,0,0,0,0,1,0,4,5,0
2012_11_GB_DET,2012,11,DET,REG,0,1,3,0,2,1,0,41,14,7,3,5,0,0,0,0,0,18.0,0.0,3,3,5,7,30,4,0,0,29,59,15,0.49,0.51,0,1,0,0,0,0,4,6,0
2012_12_HOU_DET,2012,12,DET,REG,0,1,2,0,1,1,0,55,9,1,2,6,0,0,0,0,0,34.0,0.0,4,3,6,4,50,6,1,0,27,78,19,0.35,0.64,0,1,0,0,0,0,4,7,0
2012_13_IND_DET,2012,13,DET,REG,0,3,1,0,1,0,0,38,8,4,2,12,0,0,0,0,0,35.0,0.0,5,0,8,5,54,8,0,2,18,74,21,0.24,0.73,0,1,0,0,0,0,4,8,0
2012_14_DET_GB,2012,14,DET,REG,0,0,2,1,2,0,0,28,15,5,3,5,0,0,0,0,0,21.0,0.0,3,3,5,2,27,3,1,0,24,52,14,0.46,0.52,0,0,0,0,1,0,4,9,0
2012_15_DET_ARI,2012,15,DET,REG,0,1,2,1,0,2,0,41,5,2,1,5,0,0,0,0,0,26.0,0.0,5,1,3,5,22,9,0,0,29,51,18,0.57,0.43,0,0,0,0,1,0,4,10,0
2012_16_ATL_DET,2012,16,DET,REG,1,0,0,0,0,0,0,31,16,6,1,8,0,0,0,0,0,31.0,0.0,4,1,5,2,33,4,0,0,22,55,14,0.4,0.6,0,1,0,0,0,0,4,11,0
2012_17_CHI_DET,2012,17,DET,REG,0,0,2,0,1,1,0,40,14,3,2,5,0,0,0,0,0,26.0,0.0,2,5,5,2,33,5,3,0,32,68,17,0.47,0.49,0,1,0,0,0,0,4,12,0
2012_01_SF_GB,2012,1,GB,REG,0,0,2,0,1,1,1,40,14,8,4,5,0,0,0,0,0,36.0,0.0,3,3,4,5,30,5,2,0,30,62,15,0.48,0.48,0,1,0,0,0,0,0,1,0
2012_02_CHI_GB,2012,2,GB,REG,0,4,1,0,0,1,0,33,15,5,7,11,0,0,0,0,0,10.0,0.0,1,1,5,6,34,6,0,0,23,57,13,0.4,0.6,1,0,0,0,0,0,1,1,0
2012_03_GB_SEA,2012,3,GB,REG,0,0,1,0,0,1,0,19,22,2,1,3,0,0,0,0,0,14.0,0.0,2,0,4,10,22,6,0,0,29,51,12,0.57,0.43,0,0,0,0,1,0,1,2,0
2012_04_NO_GB,2012,4,GB,REG,0,0,0,0,0,0,0,34,22,8,2,2,0,0,0,0,0,27.0,0.0,3,3,5,9,56,3,0,0,19,75,14,0.25,0.75,1,0,0,0,0,0,2,2,0
2012_05_GB_IND,2012,5,GB,REG,0,1,1,0,1,0,1,57,5,0,4,10,0,0,0,0,0,30.0,0.0,1,4,5,9,60,5,1,0,30,91,15,0.33,0.66,0,0,0,0,1,0,2,3,0
2012_06_GB_HOU,2012,6,GB,REG,0,3,1,0,0,1,0,51,9,7,3,6,0,0,0,0,0,18.0,0.0,3,1,7,4,41,4,0,0,28,69,15,0.41,0.59,0,0,0,1,0,0,3,3,0
2012_07_GB_STL,2012,7,GB,REG,0,1,1,0,0,1,0,43,6,0,3,5,0,0,0,0,0,20.0,0.0,2,2,7,4,36,2,0,1,22,59,13,0.37,0.61,0,0,0,1,0,0,4,3,0
2012_08_JAX_GB,2012,8,GB,REG,0,0,2,1,2,0,0,37,16,9,2,4,0,0,0,0,0,21.0,0.0,0,3,5,5,52,6,0,0,20,72,14,0.28,0.72,1,0,0,0,0,0,5,3,0
