player_id,player_name,position,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,college,season,team,season_type,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,safety,interception,def_touchdown,defensive_two_point_attempt,fumble_forced,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,defense_snaps,team_defense_snaps,defense_pct,age
00-0021654,Joselio Hanson,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LV,REG,53.0,14.0,6.0,0.0,8.0,0.0,4.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0021679,Shaun Smith,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,KC,REG,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,110.0,413.0,0.2663438256658595,0.0
00-0021706,Cullen Jenkins,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,PHI,REG,36.0,5.0,2.0,14.0,15.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,557.0,917.0,0.6074154852780806,0.0
00-0021756,Will Heller,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,GB,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0021891,Ivan Taylor,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,PIT,REG,26.0,9.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0021931,Kevin Walter,WR,1981,2003.0,7.0,41.0,255.0,75.0,216.0,Eastern Michigan,2012,JAX,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31.0
00-0021949,Chris Johnson,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,BAL,REG,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,78.0,275.0,0.2836363636363636,0.0
00-0021951,Bryan Scott,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,BUF,REG,46.0,22.0,10.0,0.0,2.0,0.0,9.0,2.0,0.0,5,0.0,0.0,0.0,590.0,1088.0,0.5422794117647058,0.0
00-0021956,Asante Samuel,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,ATL,POST,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,113.0,120.0,0.9416666666666668,0.0
00-0021956,Asante Samuel,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,ATL,REG,40.0,4.0,2.0,0.0,5.0,0.0,10.0,2.0,0.0,0,0.0,0.0,0.0,809.0,874.0,0.9256292906178488,0.0
00-0021977,Osi Umenyiora,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NYG,REG,41.0,24.0,19.0,20.0,24.0,0.0,0.0,2.0,0.0,6,0.0,0.0,0.0,635.0,1050.0,0.6047619047619047,0.0
00-0021989,Ty Warren,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,DEN,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,71.0,0.0704225352112676,0.0
00-0021990,Nick Barnett,ILB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,BUF,REG,65.0,57.0,41.0,6.0,4.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,999.0,1088.0,0.9181985294117648,0.0
00-0021994,Drayton Florence,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,DET,REG,20.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,281.0,393.0,0.7150127226463104,0.0
00-0021995,Chris Kelsay,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,BUF,REG,20.0,3.0,1.0,9.0,10.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,196.0,335.0,0.5850746268656717,0.0
00-0021998,Cory Redding,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,IND,POST,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,54.0,58.0,0.9310344827586208,0.0
00-0021998,Cory Redding,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,IND,REG,33.0,14.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,584.0,932.0,0.6266094420600858,0.0
00-0022008,Terrence McGee,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,BUF,REG,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,79.0,270.0,0.2925925925925925,0.0
00-0022010,Nick Eason,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,ARI,REG,8.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,144.0,562.0,0.2562277580071174,0.0
00-0022034,Mario Haggan,MLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LA,REG,11.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022040,Scott Shanle,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NO,REG,11.0,11.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,219.0,523.0,0.4187380497131931,0.0
00-0022044,Andre Johnson,WR,1981,2003.0,1.0,3.0,3.0,75.0,229.0,Miami (Fla.),2012,DET,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
00-0022044,Andre Johnson,WR,1981,2003.0,1.0,3.0,3.0,75.0,229.0,Miami (Fla.),2012,NYJ,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
00-0022045,Terence Newman,CB,1978,2003.0,1.0,5.0,5.0,70.0,197.0,Kansas State,2012,CIN,POST,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,80.0,80.0,1.0,34.0
00-0022045,Terence Newman,CB,1978,2003.0,1.0,5.0,5.0,70.0,197.0,Kansas State,2012,CIN,REG,50.0,30.0,11.0,0.0,9.0,0.0,4.0,0.0,0.0,2,0.0,0.0,0.0,865.0,984.0,0.8790650406504065,0.0
00-0022046,Marcus Trufant,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,SEA,POST,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,41.0,117.0,0.3504273504273504,0.0
00-0022046,Marcus Trufant,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,SEA,REG,22.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,352.0,762.0,0.4619422572178477,0.0
00-0022059,Robert Mathis,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,IND,POST,5.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,52.0,58.0,0.896551724137931,0.0
00-0022059,Robert Mathis,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,IND,REG,48.0,11.0,0.0,30.0,34.0,0.0,2.0,0.0,0.0,3,0.0,0.0,0.0,627.0,801.0,0.7827715355805244,0.0
00-0022067,Yeremiah Bell,SS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NYJ,REG,74.0,19.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1058.0,1067.0,0.9915651358950328,0.0
00-0022073,Kevin Williams,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,MIN,POST,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,67.0,0.746268656716418,0.0
00-0022073,Kevin Williams,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,MIN,REG,24.0,16.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,745.0,1054.0,0.706831119544592,0.0
00-0022077,Nnamdi Asomugha,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,PHI,REG,47.0,10.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,984.0,1048.0,0.9389312977099236,0.0
00-0022080,Rashean Mathis,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,JAX,REG,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,367.0,521.0,0.7044145873320538,0.0
00-0022084,Anquan Boldin,WR,1980,2003.0,2.0,22.0,54.0,73.0,220.0,Florida State,2012,KC,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
00-0022117,Jordan Gross,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,TB,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022119,Troy Polamalu,SS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,PIT,REG,28.0,9.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,387.0,451.0,0.8580931263858093,0.0
00-0022120,Calvin Pace,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NYJ,REG,47.0,21.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1005.0,1067.0,0.9418931583880038,0.0
00-0022123,Charles Tillman,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CHI,REG,75.0,13.0,3.0,0.0,2.0,0.0,6.0,6.0,0.0,20,0.0,0.0,0.0,908.0,986.0,0.920892494929006,0.0
00-0022128,Lance Briggs,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CHI,REG,80.0,34.0,4.0,7.0,8.0,0.0,4.0,4.0,0.0,4,0.0,0.0,0.0,1007.0,1051.0,0.9581351094196005,0.0
00-0022137,Bradie James,ILB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,HOU,POST,8.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,113.0,116.0,0.9741379310344828,0.0
00-0022137,Bradie James,ILB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,HOU,REG,43.0,39.0,12.0,3.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,638.0,991.0,0.6437941473259334,0.0
00-0022139,Jarret Johnson,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LAC,REG,27.0,19.0,13.0,6.0,8.0,0.0,0.0,3.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022147,Aubrayo Franklin,NT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LAC,REG,8.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022157,Jeff Faine,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,MIA,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022161,Terrell Suggs,LB,1982,2003.0,1.0,10.0,10.0,75.0,265.0,Arizona State,2012,BAL,POST,18.0,8.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,211.0,267.0,0.7902621722846442,30.0
00-0022161,Terrell Suggs,LB,1982,2003.0,1.0,10.0,10.0,75.0,265.0,Arizona State,2012,BAL,REG,20.0,11.0,7.0,8.0,11.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,407.0,555.0,0.7333333333333333,0.0
00-0022165,Dallas Clark,TE,1979,2003.0,1.0,24.0,24.0,75.0,252.0,Iowa,2012,CAR,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
00-0022165,Dallas Clark,TE,1979,2003.0,1.0,24.0,24.0,75.0,252.0,Iowa,2012,NO,REG,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
00-0022167,Chris Crocker,SS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CIN,REG,33.0,13.0,2.0,0.0,5.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,575.0,795.0,0.7232704402515723,0.0
00-0022169,Antonio Garay,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LAC,REG,6.0,13.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022178,Willis McGahee,RB,1981,2003.0,1.0,23.0,23.0,72.0,235.0,Miami (Fla.),2012,ATL,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
00-0022217,Mewelde Moore,RB,1982,2004.0,4.0,23.0,119.0,71.0,209.0,Tulane,2012,HOU,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0
00-0022218,Erik Coleman,SS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,DET,REG,29.0,19.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,461.0,724.0,0.6367403314917127,0.0
00-0022247,Mike Adams,S,1981,2004.0,0.0,0.0,0.0,71.0,205.0,Delaware,2012,DEN,POST,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,78.0,80.0,0.975,31.0
00-0022247,Mike Adams,S,1981,2004.0,0.0,0.0,0.0,71.0,205.0,Delaware,2012,DEN,REG,65.0,20.0,2.0,5.0,15.0,5.0,0.0,0.0,0.0,5,0.0,0.0,0.0,979.0,1070.0,0.9149532710280374,0.0
00-0022341,George Wilson,FS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,BUF,REG,56.0,43.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,897.0,1088.0,0.8244485294117647,0.0
00-0022409,Jordan Babineaux,SS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,TEN,REG,59.0,32.0,10.0,0.0,4.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,765.0,1059.0,0.7223796033994334,0.0
00-0022414,Malcom Floyd,WR,1981,2004.0,0.0,0.0,0.0,77.0,225.0,Wyoming,2012,DEN,REG,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31.0
00-0022427,Wes Welker,WR,1981,2004.0,0.0,0.0,0.0,69.0,185.0,Texas Tech,2012,JAX,REG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
00-0022427,Wes Welker,WR,1981,2004.0,0.0,0.0,0.0,69.0,185.0,Texas Tech,2012,NE,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
00-0022527,Jabari Greer,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NO,REG,40.0,15.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,818.0,987.0,0.828774062816616,0.0
00-0022539,Tommy Kelly,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LV,REG,28.0,25.0,14.0,4.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022610,Spencer Johnson,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,BUF,REG,12.0,12.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,214.0,732.0,0.2923497267759563,0.0
00-0022695,Jason Babin,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,JAX,REG,15.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,220.0,327.0,0.672782874617737,0.0
00-0022695,Jason Babin,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,PHI,REG,36.0,8.0,1.0,20.0,30.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,405.0,664.0,0.6099397590361446,0.0
00-0022707,Demorrio Williams,ILB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LAC,REG,33.0,14.0,11.0,0.0,3.0,0.0,5.0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022712,Vince Wilfork,NT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NE,POST,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,129.0,151.0,0.8543046357615894,0.0
00-0022712,Vince Wilfork,NT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NE,REG,41.0,19.0,0.0,9.0,9.0,0.0,1.0,0.0,0.0,7,0.0,0.0,0.0,891.0,1095.0,0.8136986301369863,0.0
00-0022723,Shaun Phillips,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LAC,REG,59.0,25.0,9.0,44.0,43.0,5.0,1.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022735,Dunta Robinson,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,ATL,POST,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,116.0,120.0,0.9666666666666668,0.0
00-0022735,Dunta Robinson,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,ATL,REG,78.0,16.0,3.0,7.0,7.0,0.0,2.0,0.0,0.0,3,0.0,0.0,0.0,925.0,954.0,0.9696016771488468,0.0
00-0022740,Jared Allen,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,MIN,POST,9.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,67.0,67.0,1.0,0.0
00-0022740,Jared Allen,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,MIN,REG,80.0,11.0,1.0,46.0,54.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,976.0,1054.0,0.9259962049335864,0.0
00-0022750,Dwan Edwards,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CAR,REG,44.0,29.0,1.0,26.0,29.0,0.0,1.0,1.0,0.0,5,0.0,0.0,0.0,704.0,939.0,0.7497337593184239,0.0
00-0022755,Jake Scott,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NYG,REG,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022755,Jake Scott,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,WAS,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022767,Jacques Reeves,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,KC,REG,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,55.0,55.0,1.0,0.0
00-0022778,Jonathan Vilma,MLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NO,REG,26.0,18.0,3.0,6.0,7.0,0.0,2.0,2.0,0.0,2,0.0,0.0,0.0,406.0,765.0,0.530718954248366,0.0
00-0022780,D.J. Williams,MLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,DEN,POST,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.0,79.0,0.379746835443038,0.0
00-0022780,D.J. Williams,MLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,DEN,REG,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,111.0,304.0,0.3651315789473684,0.0
00-0022785,Max Starks,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,BAL,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022785,Max Starks,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CLE,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022793,Antonio Smith,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,HOU,POST,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,105.0,116.0,0.9051724137931034,0.0
00-0022793,Antonio Smith,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,HOU,REG,41.0,15.0,7.0,30.0,42.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,749.0,1007.0,0.7437934458788481,0.0
00-0022804,Nick Hardwick,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,ATL,REG,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022805,Randy Starks,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,MIA,REG,34.0,12.0,3.0,19.0,23.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,707.0,981.0,0.7206931702344547,0.0
00-0022838,Chris Snee,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CIN,REG,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022838,Chris Snee,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,DAL,REG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022839,Daryl Smith,OLB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,JAX,REG,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,116.0,127.0,0.9133858267716536,0.0
00-0022842,Madieu Williams,FS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,WAS,POST,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,70.0,71.0,0.9859154929577464,0.0
00-0022842,Madieu Williams,FS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,WAS,REG,58.0,45.0,25.0,4.0,8.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,1025.0,1073.0,0.9552656104380244,0.0
00-0022843,Shawntae Spencer,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,LV,REG,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022855,Sean Locklear,T,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,PHI,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022863,Isaac Sopoaga,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,SF,POST,7.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.0,68.0,0.2794117647058823,0.0
00-0022863,Isaac Sopoaga,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,SF,REG,24.0,8.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,302.0,802.0,0.3765586034912718,0.0
00-0022867,Robert Geathers,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CIN,POST,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.0,79.0,0.3924050632911392,0.0
00-0022867,Robert Geathers,DE,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CIN,REG,22.0,21.0,3.0,13.0,13.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,537.0,879.0,0.6109215017064846,0.0
00-0022900,Will Allen,SS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,PIT,REG,14.0,16.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,406.0,534.0,0.7602996254681648,0.0
00-0022905,Rex Hadnot,G,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CIN,REG,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022906,Corey Williams,DT,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,DET,REG,12.0,4.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,163.0,314.0,0.5191082802547771,0.0
00-0022911,Will Smith,LB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,NO,REG,53.0,31.0,7.0,24.0,37.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,986.0,1137.0,0.8671943711521548,0.0
00-0022914,Chris Gamble,CB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,CAR,REG,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,280.0,282.0,0.9929078014184396,0.0
00-0022921,Larry Fitzgerald,WR,1983,2004.0,1.0,3.0,3.0,75.0,218.0,Pittsburgh,2012,SEA,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
00-0022921,Larry Fitzgerald,WR,1983,2004.0,1.0,3.0,3.0,75.0,218.0,Pittsburgh,2012,SF,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
00-0022923,DeAngelo Hall,FS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,WAS,POST,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,70.0,71.0,0.9859154929577464,0.0
00-0022923,DeAngelo Hall,FS,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,WAS,REG,67.0,38.0,22.0,6.0,11.0,0.0,8.0,0.0,0.0,2,0.0,0.0,0.0,1045.0,1074.0,0.972998137802607,0.0
00-0022927,Karlos Dansby,ILB,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012,MIA,REG,103.0,42.0,19.0,6.0,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1101.0,1122.0,0.9812834224598932,0.0
00-0022929,Devery Henderson,WR,1982,2004.0,2.0,18.0,50.0,71.0,200.0,LSU,2012,LAC,REG,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
00-0022929,Devery Henderson,WR,1982,2004.0,2.0,18.0,50.0,71.0,200.0,LSU,2012,NYG,REG,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0
